DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57975949,1,3,1.1106012574898538,0.3458572764475212,
57975949,2,3,1.006319915401374,0.24053720862001393,
57975949,3,3,0.9202415571646568,0.190359700325197,
57975949,4,3,0.8459862509005415,0.16033366450083253,
57975949,5,3,0.7202713082052162,0.1999702489594406,
57975949,6,3,0.6652456025471811,0.18074064835336034,
57975949,7,3,0.6139799821182813,0.10629132608693492,
57975949,1,4,1.058460586445614,0.397997947491761,
57975949,2,4,0.9632807362830154,0.28357638773837257,
57975949,3,4,0.8831139040325992,0.22748735345725468,
57975949,4,4,0.7831287795528789,0.22319113584849515,
57975949,5,4,0.6927584553761987,0.2274831017884581,
57975949,6,4,0.6396127923327313,0.2063734585678102,
57975949,7,4,0.589867457766825,0.1304038504383912,
57975949,1,5,1.0154214073272554,0.4410371266101196,
57975949,2,5,0.9261530831509577,0.32070404087043025,
57975949,3,5,0.8202564326849365,0.2903448248049173,
57975949,4,5,0.7556159267238614,0.25070398867751265,
57975949,5,5,0.6671256451617488,0.25311591200290806,
57975949,6,5,0.6155002679812749,0.23048598291926659,
57975949,7,5,0.5670041871994832,0.15326712100573303,
57975949,1,6,0.9261530831509577,0.4255047458284238,-16.484675732028276
57975949,2,6,0.8202564326849365,0.35847275807068435,-27.68610654732492
57975949,3,6,0.7556159267238614,0.30284465972175256,-33.735457743359426
57975949,4,6,0.6671256451617488,0.29615509112126664,-47.34896026590113
57975949,5,6,0.6155002679812749,0.26761363605132427,-51.95429806578757
57975949,6,6,0.5670041871994832,0.21612459235339565,-11.82209818945775
57975949,7,6,0.47990051664181316,0.21285793873438552,-59.85610522786254
57975949,1,7,0.8632956118032951,0.4883622171760864,-21.71479359029206
57975949,2,7,0.792743579855919,0.38598561089970185,-32.09902206088452
57975949,3,7,0.7299831165094114,0.3284774699362025,-39.687883709157305
57975949,4,7,0.6430131208102925,0.3202676154727229,-55.37300513139691
57975949,5,7,0.5926369974139332,0.290476906618666,-61.21082401530452
57975949,6,7,0.5040130409932695,0.27911573855960936,-19.717635750518365
57975949,7,7,0.45453884684384827,0.2382196085323504,-74.96935305722435
57975949,1,8,0.792743579855919,0.5589142491234624,-28.442119419980884
57975949,2,8,0.7299831165094114,0.4487460742462095,-43.38612826545556
57975949,3,8,0.6430131208102925,0.4154474656353214,-63.486150685462064
57975949,4,8,0.5926369974139332,0.37064373886908225,-74.16267349967501
57975949,5,8,0.5040130409932695,0.37910086303932966,-104.2592389030532
57975949,6,8,0.45453884684384827,0.3285899327090306,-27.327172279375873
57975949,7,8,0.41927708768426636,0.2734813676919323,-98.8062089128469
57975949,1,9,0.7664890472767064,0.5851687817026751,-31.17696888840063
57975949,2,9,0.7058705921579551,0.47285859859766577,-48.17393838861861
57975949,3,9,0.6201498502429507,0.43831073620266325,-70.6660774157226
57975949,4,9,0.5296458512077193,0.4336348850752961,-101.51272057706059
57975949,5,9,0.49172731574230566,0.3913865882902935,-111.12630729525482
57975949,6,9,0.45453884684384827,0.3285899327090306,-27.327172279375873
57975949,7,9,0.41927708768426636,0.2734813676919323,-98.8062089128469
