DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57222609,1,3,-0.17193719766470256,0.06942453435923261,
57222609,2,3,-0.20723836059782036,0.07017867605190156,
57222609,3,3,-0.2430640485631944,0.07112685089849186,
57222609,4,3,-0.27952517008790856,0.0722868094900882,
57222609,5,3,-0.31674551829300374,0.07368146972980932,
57222609,6,3,-0.35486536578663175,0.07534019569872319,
57222609,7,3,-0.3940460998682578,0.07730058157525405,
57222609,1,4,-0.18958777913126146,0.08707511582579151,
57222609,2,4,-0.2251512045805074,0.08809152003458862,
57222609,3,4,-0.2612946093255515,0.08935741166084893,
57222609,4,4,-0.2981353441904561,0.09089698359263576,
57222609,5,4,-0.33580544203981777,0.09274139347662336,
57222609,6,4,-0.37445573282744476,0.0949305627395362,
57222609,7,4,-0.414261215828489,0.09751569753548528,
57222609,1,5,-0.2075006231139485,0.10498795980847857,
57222609,2,5,-0.2433817653428645,0.10632208079694569,
57222609,3,5,-0.27990478342809905,0.10796758576339649,
57222609,4,5,-0.31719526793727015,0.1099569073394498,
57222609,5,5,-0.3553958090806308,0.11233176051743637,
57222609,6,5,-0.394670848787676,0.11514567869976744,
57222609,7,5,-0.435213115573507,0.11846759728050327,
57222609,1,6,-0.2433817653428645,0.12359559141717012,-51.19702640959441
57222609,2,6,-0.27990478342809905,0.12540634232278836,-51.71398106967611
57222609,3,6,-0.31719526793727015,0.1276074888060087,-52.26780840778608
57222609,4,6,-0.3553958090806308,0.1302446045001234,-52.86769745578933
57222609,5,6,-0.394670848787676,0.1333762394621245,-53.52502534630897
57222609,6,6,-0.435213115573507,0.13707777138305086,-54.2541792498152
57222609,7,6,-0.47725236203470267,0.14144691999488493,-55.073753019767686
57222609,1,7,-0.26199193944541205,0.1422057655197177,-67.77557120598301
57222609,2,7,-0.2989647071749131,0.1444662660696024,-68.62808268210892
57222609,3,7,-0.33678563497808317,0.1471978558468217,-69.54804617714689
57222609,4,7,-0.375610925040862,0.15045972046035463,-70.55233871642211
57222609,5,7,-0.415622748532694,0.1543281392071425,-71.66220788377943
57222609,6,7,-0.45703724607447144,0.1589019018840153,-72.90500068773336
57222609,7,7,-0.5001156326020446,0.16431019056222687,-74.3167452204186
57222609,1,8,-0.2989647071749131,0.17917853324921873,-107.59961852302163
57222609,2,8,-0.33678563497808317,0.18228719387277248,-109.2650550200409
57222609,3,8,-0.375610925040862,0.18602314590960056,-111.07490110258242
57222609,4,8,-0.415622748532694,0.1904715439521866,-113.06576298170884
57222609,5,8,-0.45703724607447144,0.19574263674891995,-115.284471590224
57222609,6,8,-0.5001156326020446,0.20198028841158847,-117.79235478719458
57222609,7,8,-0.5451800566985188,0.20937461465870102,-120.67178377464272
57222609,1,9,-0.3185550742157261,0.19876890029003175,-132.4145311755953
57222609,2,9,-0.3570007509383144,0.2025023098330037,-134.8431634218974
57222609,3,9,-0.39656282478588,0.20697504565461855,-137.50482576660676
57222609,4,9,-0.4374468790336584,0.21229567445315103,-140.46017472558225
57222609,5,9,-0.4799005166418133,0.21860590731626184,-143.78836058195017
57222609,6,9,-0.5242281569535008,0.22609281276304463,-147.59533853935915
57222609,7,9,-0.5708128669129688,0.2350074248731511,-152.02704347924163
