DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57976035,1,3,1.006319915401374,0.24053720862001393,
57976035,2,3,0.9202415571646568,0.190359700325197,
57976035,3,3,0.8459862509005415,0.16033366450083253,
57976035,4,3,0.7800456469727595,0.14019591019189737,
57976035,5,3,0.3940460998682576,0.45194015103228385,
57976035,6,3,0.4344763317887204,0.34556931518403905,
57976035,7,3,0.47638013127875595,0.08233403141049833,
57976035,1,4,0.9632807362830154,0.28357638773837257,
57976035,2,4,0.8831139040325992,0.22748735345725468,
57976035,3,4,0.8130159489366504,0.1933039664647236,
57976035,4,4,0.5870458734205086,0.3331956837441482,
57976035,5,4,0.414261215828489,0.43172503507205245,
57976035,6,4,0.4554282315337382,0.3246174154390213,
57976035,7,4,0.49820426177972055,0.10415816191146293,
57976035,1,5,0.9261530831509577,0.32070404087043025,
57976035,2,5,0.8501436020687081,0.26045765542114574,
57976035,3,5,0.6400259992471861,0.36629391615418794,
57976035,4,5,0.5695226928765792,0.35071886428807764,
57976035,5,5,0.4352131155735068,0.4107731353270347,
57976035,6,5,0.4772523620347028,0.3027932849380567,
57976035,7,5,0.5983257197419861,0.2042796198737285,
57976035,1,6,0.8501436020687081,0.3285855886869128,-23.261975566068227
57976035,2,6,0.6400259992471861,0.41843458719842785,-64.40238022906787
57976035,3,6,0.5695226928765792,0.3937580434064362,-83.70105223941783
57976035,4,6,0.4352131155735068,0.44790078845909237,-145.53540470309693
57976035,5,6,0.4772523620347028,0.3357635869019477,-103.71016900860101
57976035,6,6,0.5983257197419861,0.19299977355225093,-0.0034158026150310494
57976035,7,6,0.6201498502429507,0.20588863441446165,-103.73188558476505
57976035,1,7,0.6867579693111519,0.49197122144446903,-52.146956811967634
57976035,2,7,0.6136385823825699,0.44482200406304406,-72.78121350273781
57976035,3,7,0.5695226928765793,0.3937580434064361,-83.70105223941779
57976035,4,7,0.4570372460744714,0.42607665795812777,-131.69839710448392
57976035,5,7,0.5773738199969684,0.23564212893968212,-51.08107472984289
57976035,6,7,0.5983257197419861,0.19299977355225093,-0.0034158026150310494
57976035,7,7,0.6201498502429507,0.20588863441446165,-103.73188558476505
57976035,1,8,0.6136385823825699,0.565090608373051,-68.79957419155366
57976035,2,8,0.5695226928765793,0.4889378935690346,-87.9334599777589
57976035,3,8,0.4570372460744714,0.506243490208544,-138.3537529970538
57976035,4,8,0.5773738199969684,0.3057400840356308,-67.81250151348034
57976035,5,8,0.5983257197419861,0.21469022919466435,-42.40125487490479
57976035,6,8,0.6201498502429507,0.19299977355225093,-0.029420275794012962
57976035,7,8,0.6430131208102925,0.22875190498180348,-128.04922815927466
57976035,1,9,0.606186892161807,0.5725422985938139,-70.62601881588681
57976035,2,9,0.5695226928765793,0.4889378935690346,-87.9334599777589
57976035,3,9,0.549597913287398,0.41368282299561737,-92.38618163443063
57976035,4,9,0.5773738199969684,0.3057400840356308,-67.81250151348034
57976035,5,9,0.5983257197419861,0.21469022919466435,-42.40125487490479
57976035,6,9,0.6201498502429507,0.19299977355225093,-0.029420275794012962
57976035,7,9,0.5919824028975783,0.1777211870690893,-77.29046799210722
