DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57975963,1,3,1.1106012574898538,0.3458572764475212,
57975963,2,3,1.006319915401374,0.24053720862001393,
57975963,3,3,0.8459862509005415,0.26461500658931236,
57975963,4,3,0.7800456469727595,0.22627426842861453,
57975963,5,3,0.47638013127875595,0.3696061196217855,
57975963,6,3,0.5200283922806851,0.2600172546920744,
57975963,7,3,0.5657549334153686,0.0893748021366127,
57975963,1,4,1.058460586445614,0.397997947491761,
57975963,2,4,0.9261530831509577,0.32070404087043025,
57975963,3,4,0.8130159489366504,0.2975853085532034,
57975963,4,4,0.6282128891257577,0.3781070262756163,
57975963,5,4,0.49820426177972055,0.3477819891208209,
57975963,6,4,0.5428916628480269,0.23715398412473254,
57975963,7,4,0.589867457766825,0.11348732648806908,
57975963,1,5,0.9782937541951976,0.4781647797421774,
57975963,2,5,0.8931827811870667,0.3536743428343212,
57975963,3,5,0.6674706763840189,0.4431305811058349,
57975963,4,5,0.6254847235107334,0.38083519189064063,
57975963,5,5,0.5210675323470624,0.3249187185534791,
57975963,6,5,0.5670041871994832,0.21304145977327626,
57975963,7,5,0.6430131208102925,0.16663298953153655,
57975963,1,6,0.8931827811870667,0.45847504779231474,-19.13828426202303
57975963,2,6,0.6674706763840189,0.511258514371602,-56.31585456717275
57975963,3,6,0.6254847235107334,0.43297586293488055,-68.9563301846941
57975963,4,6,0.5210675323470624,0.40508555080389536,-25.5331301369909
57975963,5,6,0.5670041871994832,0.24601176173716727,-55.67572649318633
57975963,6,6,0.6430131208102925,0.15183275784700176,-0.009501803982265855
57975963,7,6,0.6671256451617488,0.16892138338202825,-59.90945364853607
57975963,1,7,0.7428954325268905,0.608762396452491,-33.7417208412504
57975963,2,7,0.6556101053581854,0.5231190853974355,-58.959080441230945
57975963,3,7,0.6254847235107334,0.43297586293488055,-68.9563301846941
57975963,4,7,0.5451800566985187,0.3809730264524391,-22.583903524195158
57975963,5,7,0.6201498502429507,0.1928660986936998,-34.21889190242509
57975963,6,7,0.6430131208102925,0.15183275784700176,-0.009501803982265855
57975963,7,7,0.6006366343270161,0.10243237254729556,-22.029293247147493
57975963,1,8,0.6556101053581854,0.696047723621196,-44.1112766310222
57975963,2,8,0.6254847235107334,0.5532444672448875,-65.94528206220053
57975963,3,8,0.5451800566985187,0.5132805297470953,-96.90726765662913
57975963,4,8,0.6201498502429507,0.3060032329080071,-14.570101713015946
57975963,5,8,0.6430131208102925,0.17000282812635797,-26.586822925887063
57975963,6,8,0.6006366343270161,0.15183275784700176,-0.03298675580029409
57975963,7,8,0.5913839431819707,0.09317968140225022,-18.22923915146914
57975963,1,9,0.6556101053581854,0.696047723621196,-44.1112766310222
57975963,2,9,0.6254847235107334,0.5532444672448875,-65.94528206220053
57975963,3,9,0.5983257197419861,0.4601348667036278,-77.87840601155735
57975963,4,9,0.6201498502429507,0.3060032329080071,-14.570101713015946
57975963,5,9,0.6006366343270161,0.21237931460963438,-41.493357740706344
57975963,6,9,0.5913839431819707,0.15183275784700176,-0.05883660672404689
57975963,7,9,0.5824172068049294,0.08421294502520885,-14.889626746105925
