DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57976044,1,3,1.1106012574898538,0.3458572764475212,
57976044,2,3,1.006319915401374,0.24053720862001393,
57976044,3,3,0.9202415571646568,0.190359700325197,
57976044,4,3,0.8459862509005415,0.16033366450083253,
57976044,5,3,0.7202713082052162,0.1999702489594406,
57976044,6,3,-0.0340647370542263,0.8800509879547678,
57976044,7,3,0.0,0.7202713082052162,
57976044,1,4,1.058460586445614,0.397997947491761,
57976044,2,4,0.9632807362830154,0.28357638773837257,
57976044,3,4,0.8831139040325992,0.22748735345725468,
57976044,4,4,0.7831287795528789,0.22319113584849515,
57976044,5,4,0.34310328557549497,0.5771382715891619,
57976044,6,4,-0.01703236852711315,0.8630186194276546,
57976044,7,4,0.017032368527113012,0.7032389396781032,
57976044,1,5,1.0154214073272554,0.4410371266101196,
57976044,2,5,0.9261530831509577,0.32070404087043025,
57976044,3,5,0.8202564326849365,0.2903448248049173,
57976044,4,5,0.5320407802090068,0.4742791351923672,
57976044,5,5,0.23405563081675884,0.686185926347898,
57976044,6,5,-1.3877787807814457e-16,0.8459862509005416,
57976044,7,5,0.03410438106488326,0.686166927140333,
57976044,1,6,0.9261530831509577,0.4255047458284238,-16.484675732028276
57976044,2,6,0.8202564326849365,0.35847275807068435,-27.68610654732492
57976044,3,6,0.5320407802090068,0.5264198062366071,-101.93215585722102
57976044,4,6,0.23405563081675884,0.7292251054662566,-287.0749282414548
57976044,5,6,-1.3877787807814457e-16,0.8831139040325993,-565.7680898753121
57976044,6,6,0.03410438106488326,0.7490243984879956,-141.99665596990337
57976044,7,6,0.06828870017984803,0.37716802262972127,-0.5308964573274619
57976044,1,7,0.8632956118032951,0.4883622171760864,-21.71479359029206
57976044,2,7,0.6320259046887271,0.5467032860668938,-64.39511749179665
57976044,3,7,0.36279418994624474,0.6956663964993691,-178.01181120315104
57976044,4,7,0.20072533289591463,0.7625554033871007,-313.9170081623068
57976044,5,7,0.01707201253777011,0.866041891494829,-544.1051088957684
57976044,6,7,0.05125633165273502,0.7318724479001438,-135.56793593553607
57976044,7,7,0.08556221080007236,0.37716802262972127,-0.4662547590913899
57976044,1,8,0.6320259046887271,0.7196319242906544,-47.15116574432241
57976044,2,8,0.36279418994624474,0.8159350008093761,-143.4368363519274
57976044,3,8,0.20072533289591463,0.8577352535496993,-270.6158864391293
57976044,4,8,0.01707201253777011,0.9462087237452452,-483.3324308612278
57976044,5,8,0.05125633165273502,0.8318575723798641,-501.9991163520576
57976044,6,8,0.08556221080007236,0.6975665687528065,-123.15654734563346
57976044,7,8,0.12007297989723455,0.37716802262972127,-0.34966972292572707
57976044,1,9,0.5273823729649754,0.8242754560144061,-61.86091344820867
57976044,2,9,0.30145066579182933,0.8772785249637916,-165.81528738534496
57976044,3,9,0.19259619020437757,0.8658643962412363,-275.7696905980257
57976044,4,9,0.03422396312562187,0.9290567731573935,-465.96848908173826
57976044,5,9,0.06852984227295934,0.8145840617596398,-481.3675616810141
57976044,6,9,0.10300096735946429,0.6801278121934146,-117.07583316774826
57976044,7,9,0.13772356136379335,0.37716802262972127,-0.2965141360890029
