DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57976045,1,3,0.9125106204483735,0.5384229624084416,
57976045,2,3,0.9990212715016848,0.10475544911067391,
57976045,3,3,0.8378475416848887,0.07466307876348477,
57976045,4,3,0.771513905111076,0.22750736639060887,
57976045,5,3,0.7113550156212374,0.12649252606365136,
57976045,6,3,0.6559488554645432,0.1155650496465328,
57976045,7,3,0.6043035700457168,0.1070514455755206,
57976045,1,4,0.9557659459750292,0.4951676368817859,
57976045,2,4,0.9184344065932868,0.18534231401907197,
57976045,3,4,0.8046807233979824,0.10782989705039114,
57976045,4,4,0.7414344603661567,0.25758681113552817,
57976045,5,4,0.6836519355428903,0.15419560614199845,
57976045,6,4,0.6301262127551299,0.14138769235594606,
57976045,7,4,0.5800002817012935,0.1313547339199439,
57976045,1,5,0.9184344065932868,0.5324991762635283,
57976045,2,5,0.8852675883063804,0.21850913230597835,
57976045,3,5,0.774601278653063,0.13790934179531045,
57976045,4,5,0.7137313802878096,0.28528989121387527,
57976045,5,5,0.657829292833477,0.1800182488514117,
57976045,6,5,0.6058229244107066,0.16569098070036936,
57976045,7,5,0.5569441927544205,0.15441082286681684,
57976045,1,6,0.8852675883063804,0.3920875634282065,-5.102401351949022
57976045,2,6,0.774601278653063,0.23354239187730308,-5.9636951222425765
57976045,3,6,0.7137313802878096,0.2420345656872196,-31.309462871801387
57976045,4,6,0.657829292833477,0.26060511375980977,-10.457728091419398
57976045,5,6,0.6058229244107066,0.19885779898727574,-35.94824009677637
57976045,6,6,0.5569441927544205,0.18449026761173615,-37.61900386926574
57976045,7,6,0.489469160664224,0.19418277487866625,-49.13209591213789
57976045,1,7,0.8551881435614611,0.4221670081731258,-5.915303934420815
57976045,2,7,0.746898198574716,0.2612454719556502,-7.462451629349154
57976045,3,7,0.6879087375783963,0.26785720839663285,-38.34665685112924
57976045,4,7,0.6335260044890537,0.28490840210423307,-12.49919353839511
57976045,5,7,0.5827668354638337,0.22191388793414868,-44.7673453392303
57976045,6,7,0.5137724490086474,0.2276620113575093,-57.28507773239186
57976045,7,7,0.489469160664224,0.19418277487866625,-49.13209591213789
57976045,1,8,0.746898198574716,0.530456953159871,-9.339180636237902
57976045,2,8,0.6879087375783963,0.3202349329519698,-11.212989004408719
57976045,3,8,0.6335260044890537,0.32223994148597546,-55.49828598743237
57976045,4,8,0.5827668354638337,0.3356675711294531,-17.349631335223958
57976045,5,8,0.5137724490086474,0.290908274389335,-76.93155761946694
57976045,6,8,0.489469160664224,0.25196529970193265,-70.16844282836178
57976045,7,8,0.4459932525457345,0.23765868299715576,-73.59549953607866
57976045,1,9,0.7210755558653028,0.5562795958692841,-10.27057464994294
57976045,2,9,0.663605449233973,0.3445382212963931,-12.979525027747034
57976045,3,9,0.6104699155421808,0.3452960304328484,-63.72414275688874
57976045,4,9,0.5395950917180605,0.37883931487522626,-22.0994550109422
57976045,5,9,0.5137724490086474,0.290908274389335,-76.93155761946694
57976045,6,9,0.46904934149260746,0.2723851188735492,-82.00250593069153
57976045,7,9,0.4261924468085883,0.25745948873430197,-86.36975550436652
