DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57222615,1,3,0.26657652982550695,0.10904650690571491,
57222615,2,3,0.30424610293410587,0.0745969688485513,
57222615,3,3,0.34280007815405245,0.0762235483285455,
57222615,4,3,0.3824016896283448,0.07815558669423894,
57222615,5,3,0.42324132797157793,0.08044124981752548,
57222615,6,3,0.4655448150288301,0.0831431254004853,
57222615,7,3,0.19333802735513653,0.2299033006164414,
57222615,1,4,0.2854113163798064,0.12788129346001434,
57222615,2,4,0.3235230905440792,0.09387395645852462,
57222615,3,4,0.3626008838911986,0.09602435406569165,
57222615,4,4,0.40282150879996137,0.0985754058658555,
57222615,5,4,0.444393071500204,0.10159299334615157,
57222615,6,4,0.3294414211919833,0.052960268436361535,
57222615,7,4,0.3514614214091304,0.07177990656244754,
57222615,1,5,0.3046883039897797,0.14715828106998766,
57222615,2,5,0.34332389628122534,0.11367476219567077,
57222615,3,5,0.38302070306281516,0.11644417323730821,
57222615,4,5,0.42397325232858746,0.11972714939448159,
57222615,5,5,0.3294414211919833,0.01335865696206917,
57222615,6,5,0.35615588594903036,0.02624580367931445,
57222615,7,5,0.6025494207530024,0.1793080927814245,
57222615,1,6,0.34332389628122534,0.14973431777855203,-17.24256836145529
57222615,2,6,0.38302070306281516,0.13490787110728442,-53.387207880352584
57222615,3,6,0.42397325232858746,0.13856193594878105,-54.12108309267577
57222615,4,6,0.3294414211919833,0.01927698760997329,-0.09425841079801134
57222615,5,6,0.35615588594903036,0.019800805737146182,-0.10594484747293631
57222615,6,6,0.6025494207530024,0.19972791195304107,-95.66955188019519
57222615,7,6,0.8080321920982925,0.36363912059808845,-295.56217504774463
57222615,1,7,0.3637437154528419,0.1701541369501686,-22.26610666446221
57222615,2,7,0.40417244659144125,0.1560596146359105,-71.44036921305897
57222615,3,7,0.3294414211919833,0.04403010481217687,-5.464847318119176
57222615,4,7,0.35615588594903036,0.032632795404951204,-2.8656966747990107
57222615,5,7,0.5805294205358553,0.2179285366446567,-121.13300171314083
57222615,6,7,0.6025494207530024,0.19972791195304107,-95.66955188019519
57222615,7,7,0.8011631188843877,0.3567700473841837,-284.50141342699226
57222615,1,8,0.40417244659144125,0.21058286808876794,-34.10400103901767
57222615,2,8,0.3294414211919833,0.08132858923645252,-19.40211649372367
57222615,3,8,0.35615588594903036,0.07074456956922395,-14.107979219006555
57222615,4,8,0.5805294205358553,0.2570063299917762,-177.74987482473352
57222615,5,8,0.6025494207530024,0.2399485368618038,-146.84882846946203
57222615,6,8,0.8011631188843877,0.39834161008442637,-380.54635384376235
57222615,7,8,0.949198563438879,0.504805491938675,-569.5813995799156
57222615,1,9,0.3294414211919833,0.13585184268930997,-14.193526966023775
57222615,2,9,0.35615588594903036,0.1080430539934996,-34.24178005643378
57222615,3,9,0.5593776770072293,0.27396636062742286,-211.57925098964765
57222615,4,9,0.5805294205358553,0.2570063299917762,-177.74987482473352
57222615,5,9,0.6025494207530024,0.2399485368618038,-146.84882846946203
57222615,6,9,0.8011631188843877,0.39834161008442637,-380.54635384376235
57222615,7,9,0.949198563438879,0.504805491938675,-569.5813995799156
