DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57975950,1,3,0.9990212715016848,0.4519123113551302,
57975950,2,3,0.9125106204483735,0.19126610016398526,
57975950,3,3,0.8378475416848887,0.16117372981679612,
57975950,4,3,0.19333802735513653,0.719172593093237,
57975950,5,3,0.22964913408555457,0.6081984075993342,
57975950,6,3,0.26657652982550695,0.07323850247037042,
57975950,7,3,0.30424610293410587,0.0745969688485513,
57975950,1,4,0.9557659459750292,0.4951676368817859,
57975950,2,4,0.8751790810666311,0.22859763954572765,
57975950,3,4,0.5155927845200126,0.4834284869816723,
57975950,4,4,0.21149358072034555,0.701017039728028,
57975950,5,4,0.24811283195553074,0.5897347097293579,
57975950,6,4,0.2854113163798064,0.09207328902466985,
57975950,7,4,0.3235230905440792,0.09387395645852462,
57975950,1,5,0.9184344065932868,0.5324991762635283,
57975950,2,5,0.6240910817227591,0.4796856388895997,
57975950,3,5,0.45361156770852656,0.5454097037931582,
57975950,4,5,0.22995727859032172,0.6825533418580518,
57975950,5,5,0.26694761850983023,0.5708999231750584,
57975950,6,5,0.3046883039897797,0.11135027663464317,
57975950,7,5,0.34332389628122534,0.11367476219567077,
57975950,1,6,0.6240910817227591,0.6532640700118278,-14.164003560942644
57975950,2,6,0.45361156770852656,0.5977874283484952,-130.2567685939373
57975950,3,6,0.22995727859032172,0.7258086673847075,-281.55622307364075
57975950,4,6,0.26694761850983023,0.6082314625568008,-265.4519780358807
57975950,5,6,0.3046883039897797,0.3222547571648761,-0.4283245210445379
57975950,6,6,0.34332389628122534,0.1318303155608798,-52.724394702944096
57975950,7,6,0.38302070306281516,0.13490787110728442,-53.387207880352584
57975950,1,7,0.5433363308934881,0.7340188208410988,-17.882279311242282
57975950,2,7,0.43057989665131396,0.6208190994057079,-140.48724114637307
57975950,3,7,0.2487920651446212,0.706973880830408,-267.1330167391239
57975950,4,7,0.2862246061198035,0.5889544749468276,-248.89241099007282
57975950,5,7,0.32448910972692585,0.3222547571648761,-0.35167330448336864
57975950,6,7,0.3637437154528419,0.15225013473249635,-70.32283822835316
57975950,7,7,0.4894805260146985,0.24136769405916775,-170.89167744883363
57975950,1,8,0.43057989665131396,0.846775255083273,-23.7982377703325
57975950,2,8,0.2487920651446212,0.8026069309124007,-234.8078200758995
57975950,3,8,0.2862246061198035,0.6695413398552257,-239.59382707255887
57975950,4,8,0.32448910972692585,0.5506899713397053,-217.60182726605112
57975950,5,8,0.3637437154528419,0.3222547571648761,-0.22203712388662367
57975950,6,8,0.4894805260146985,0.27798694529435297,-234.43897923391643
57975950,7,8,0.5177099611374697,0.26959712918193895,-213.2029240168556
57975950,1,9,0.42399644822201193,0.8533587035125749,-24.16972600390909
57975950,2,9,0.2680690527545945,0.7833299433024273,-223.66405853662627
57975950,3,9,0.30602541185694965,0.6497405341180795,-225.63203104099318
57975950,4,9,0.3449089288985424,0.5302701521680887,-201.7634833956447
57975950,5,9,0.45559707027293755,0.32225475716487606,-0.034661055326414836
57975950,6,9,0.4858786939748744,0.27438511325452886,-228.40316064614143
57975950,7,9,0.5177099611374697,0.26959712918193895,-213.2029240168556
