DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57975955,1,3,0.9990212715016848,0.4519123113551302,
57975955,2,3,0.9125106204483735,0.19126610016398526,
57975955,3,3,0.4655448150288301,0.5334764564728547,
57975955,4,3,0.5095848154631242,0.4029258049852493,
57975955,5,3,0.5556969933568701,0.09015217832803996,
57975955,6,3,0.6043035700457168,0.0947187545825926,
57975955,7,3,0.8378475416848887,0.28215054832801867,
57975955,1,4,0.9557659459750292,0.4951676368817859,
57975955,2,4,0.6890277177386018,0.41474900287375693,
57975955,3,4,0.48756481524597717,0.5114564562557077,
57975955,4,4,0.5326409044099971,0.3798697160383764,
57975955,5,4,0.5800002817012935,0.11445546667246337,
57975955,6,4,0.7210755558653028,0.21149074040217863,
57975955,7,4,0.774601278653063,0.218904285296193,
57975955,1,5,0.7590255689929628,0.6919080138638523,
57975955,2,5,0.6625467503134427,0.4412299702989161,
57975955,3,5,0.5106209041928501,0.48840036730883474,
57975955,4,5,0.5569441927544205,0.35556642769395297,
57975955,5,5,0.6967722675208794,0.2312274524920493,
57975955,6,5,0.7210755558653028,0.21149074040217863,
57975955,7,5,0.746898198574716,0.1912012052178459,
57975955,1,6,0.6625467503134427,0.6148084014211442,-12.545502741756755
57975955,2,6,0.5106209041928501,0.5407780918641717,-106.59698547930346
57975955,3,6,0.5569441927544205,0.39882175322060864,-85.01166206633768
57975955,4,6,0.6967722675208794,0.2234829027097717,-0.0012008914268792914
57975955,5,6,0.7210755558653028,0.23351074061932567,-112.45508151940265
57975955,6,6,0.746898198574716,0.21425729416471884,-86.35747868278388
57975955,7,6,0.7137313802878096,0.13373109858651616,-30.278527126917226
57975955,1,7,0.6608343110742995,0.6165208406602875,-12.615486594373916
57975955,2,7,0.5349241925372734,0.5164748035197484,-97.23106064943394
57975955,3,7,0.6677097835016278,0.2880561624734014,-44.34811569481622
57975955,4,7,0.6967722675208794,0.2234829027097717,-0.0012008914268792914
57975955,5,7,0.7210755558653028,0.23351074061932567,-112.45508151940265
57975955,6,7,0.746898198574716,0.21425729416471884,-86.35747868278388
57975955,7,7,0.6375808729125314,0.057580591211237986,-5.613350495570051
57975955,1,8,0.5349241925372734,0.7424309591973135,-18.294503592118822
57975955,2,8,0.6677097835016278,0.383689212555394,-53.66188489985455
57975955,3,8,0.6967722675208794,0.2589936784541498,-35.85082534849118
57975955,4,8,0.7210755558653028,0.2234829027097717,-0.020564060341294876
57975955,5,8,0.746898198574716,0.2593333833287388,-138.70183736505612
57975955,6,8,0.6375808729125314,0.10493996850253429,-20.716223183715137
57975955,7,8,0.6278622484625518,0.04786196676125837,-3.878385750420362
57975955,1,9,0.637659057392281,0.6396960943423059,-13.581754652077498
57975955,2,9,0.6677097835016278,0.383689212555394,-53.66188489985455
57975955,3,9,0.6967722675208794,0.2589936784541498,-35.85082534849118
57975955,4,9,0.7210755558653028,0.2234829027097717,-0.020564060341294876
57975955,5,9,0.6887336751801594,0.20116885993418224,-83.46163179427766
57975955,6,9,0.6278622484625518,0.09522134405255467,-17.05679134159967
57975955,7,9,0.6172275504482854,0.03722726874699195,-2.3463471607407387
