DeviceId,What Hour,Computation Range,Predicted Water Consumtion,Mean Absolout Error,r2_score
57222617,1,3,-0.1933380273551366,0.07121628671664165,
57222617,2,3,-0.22964913408555457,0.07211911116576242,
57222617,3,3,-0.26657652982550684,0.07323850247037023,
57222617,4,3,-0.30424610293410614,0.07459696884855158,
57222617,5,3,-0.34280007815405267,0.07622354832854583,
57222617,6,3,-0.382401689628345,0.07815558669423883,
57222617,7,3,-0.423241327971578,0.08044124981752532,
57222617,1,4,-0.21149358072034558,0.08937184008185062,
57222617,2,4,-0.2481128319555307,0.09058280903573854,
57222617,3,4,-0.2854113163798065,0.09207328902466988,
57222617,4,4,-0.3235230905440794,0.09387395645852484,
57222617,5,4,-0.3626008838911988,0.09602435406569199,
57222617,6,4,-0.4028215087999615,0.09857540586585534,
57222617,7,4,-0.444393071500204,0.10159299334615135,
57222617,1,5,-0.22995727859032172,0.10783553795182677,
57222617,2,5,-0.26694761850983034,0.10941759559003819,
57222617,3,5,-0.30468830398977975,0.11135027663464314,
57222617,4,5,-0.34332389628122556,0.11367476219567099,
57222617,5,5,-0.3830207030628153,0.11644417323730849,
57222617,6,5,-0.4239732523285875,0.11972714939448137,
57222617,7,5,-0.2919344614022932,0.05086561675175949,
57222617,1,6,-0.26694761850983034,0.12712173673068677,-51.55726948275658
57222617,2,6,-0.30468830398977975,0.12925427885231539,-52.118224460123386
57222617,3,6,-0.34332389628122556,0.13183031556087998,-52.724394702944466
57222617,4,6,-0.3830207030628153,0.13490787110728464,-53.38720788035309
57222617,5,6,-0.4239732523285875,0.13856193594878102,-54.12108309267463
57222617,6,6,-0.2919344614022932,0.03158862914178623,-2.6852407043446225
57222617,7,6,-0.3207156238994753,0.041885259991723545,-4.47462562221959
57222617,1,7,-0.2862246061198036,0.14639872434066004,-68.37933273758244
57222617,2,7,-0.3244891097269259,0.14905508458946154,-69.30959238315124
57222617,3,7,-0.36374371545284206,0.1522501347324965,-70.32283822835359
57222617,4,7,-0.40417244659144136,0.15605961463591067,-71.44036921305955
57222617,5,7,-0.2919344614022932,0.018834786554299654,-0.11994790358389684
57222617,6,7,-0.32134704991750096,0.019276987609973262,-0.012742529927530777
57222617,7,7,-0.3373481700013791,0.0252527138898197,-1.6264862287991444
57222617,1,8,-0.3244891097269259,0.18466322794778234,-108.79554680055807
57222617,2,8,-0.36374371545284206,0.1883096903153777,-110.62291348860559
57222617,3,8,-0.40417244659144136,0.19267886587109578,-112.62872868336383
57222617,4,8,-0.2919344614022932,0.043821629446762475,-5.632999003227621
57222617,5,8,-0.32134704991750096,0.03593573353769447,-3.6402534555357917
57222617,6,8,-0.3373481700013791,0.019276987609973262,-0.5143478580236018
57222617,7,8,-0.3327238947749704,0.029876989116228436,-2.2767111358946193
57222617,1,9,-0.3449089288985424,0.20508304711939884,-134.1868001391596
57222617,2,9,-0.3848954589814681,0.20946143384400373,-136.86988371719244
57222617,3,9,-0.2919344614022932,0.08044088068194759,-19.630648765049347
57222617,4,9,-0.32134704991750096,0.07323421796197026,-15.732245923205216
57222617,5,9,-0.3373481700013791,0.05193685362157263,-7.603785664963755
57222617,6,9,-0.3426088458650626,0.019276987609973262,-0.9802579367679738
57222617,7,9,-0.34064168816670465,0.021959195724494174,-1.2298924437687075
